Ticker,Name,Date,Open,High,Low,Close,Volume,OPENINT
530577,LADDERUP FIN,20121105,28,28,28,28,25,25
524522,LAFFANS PETR,20121105,9.1,9.1,8.5,8.89,4825,3724
531842,LAHOTI OVER.,20121105,6.8,6.89,6.57,6.57,1600,1190
526049,LAKHMI COT  ,20121105,85.8,86.45,83.05,84.8,8959,797
504258,LAKSHMI ELEC,20121105,203.7,203.7,196.1,201.5,381,267
500252,LAKSHMI MACH,20121105,2125,2174,2105,2109.45,4729,2313
502958,LAKSHMI MILL,20121105,1540,1560,1525,1530,69,46
519570,LAKSHMI OVER,20121105,17.45,17.9,17.3,17.4,8181,5637
506079,LAKSHMI PREC,20121105,38,38.95,37.45,37.65,726,700
534690,LAKSHMIVILAS,20121105,79,79,77.5,77.6,3415,2728
590075,LAMBODHARA T,20121105,168.2,169,165,166.65,1335,1335
513605,LANCO INDUS.,20121105,28.5,28.8,28,28,5661,1476
532778,LANCO INFRA ,20121105,12.35,12.43,12.16,12.2,2005868,639836
509048,LANCOR HOLDS,20121105,40.05,40.05,39.75,39.9,7700,6700
532275,LANDMARC LEI,20121105,0.38,0.38,0.32,0.34,25333,25320
533012,LANDMRK PRO ,20121105,2.58,2.58,2.58,2.58,116,116
526947,LA-OPALA RG ,20121105,157,158,155,156.45,1492,1338
500510,LARSEN & TOU,20121105,1676,1691.6,1663.55,1674.8,160995,22860
532829,LAWRESHWAR  ,20121105,6.99,6.99,6.57,6.6,2065,1963
505302,LAXMI AUTOLM,20121105,20,20,20,20,12,12
517415,LEE&NEE SOFT,20121105,3.94,3.94,3.78,3.81,2900,2800
533007,LGB FORGE   ,20121105,2.42,2.48,2.4,2.47,5700,5300
530273,LIBERTY PHOS,20121105,176.5,176.9,169.35,172.6,69548,38790
526596,LIBERTY SHOE,20121105,102.5,111,102.5,107.6,26765,7329
511593,LIBORD INFO.,20121105,11.8,12.4,11.8,12.4,1050,1050
531027,LIBORD SEC  ,20121105,11.9,11.9,11.5,11.8,1595,1400
500253,LIC HOUS.FIN,20121105,251.05,252.7,248.85,251.4,199600,62256
531241,LINC PEN &PL,20121105,46.75,47.5,46.5,46.5,3534,3436
531633,LINCOLN PHAR,20121105,32.5,33.65,31.25,31.55,47315,35205
524748,LINK PHARMA ,20121105,5.2,6,5.2,5.81,39,1
590096,LIQUIDBEES  ,20121105,1000,1000,999.99,999.99,5924,5918
507912,LKP FIN     ,20121105,61.15,64.85,61,61,1935,1129
517518,LLOYD ELECT.,20121105,70.3,70.3,66.35,67.3,31149,16871
500254,LLOYD STEEL ,20121105,11.64,11.64,11.55,11.55,298227,293294
507870,LLOYDS FIN. ,20121105,0.68,0.68,0.65,0.65,11760,11500
512455,LLOYDS MET E,20121105,14.25,14.4,14.01,14.2,1310,1200
500255,LML LTD.    ,20121105,6.95,6.97,6.75,6.78,15728,12326
530745,LNIND       ,20121105,7.5,7.5,7.49,7.49,2,2
533519,LNT FH      ,20121105,54.55,55.65,54.15,54.8,836412,298718
934790,LNTF 2010AI ,20121105,1002,1009.96,1002,1009.96,75,60
947727,LODHA171111 ,20121105,10359452,10359452,10359452,10359452,1,1
532341,LOGIX MICRO.,20121105,18.45,18.45,18.2,18.2,451,451
500256,LOK.HOUS&CON,20121105,14.3,15.45,14.3,15.17,32306,32306
532740,LOKESH MACH ,20121105,31.1,32.5,30.9,31.75,3483,1213
530039,LORDS CHEM. ,20121105,14.99,15.2,14.35,15.09,3102,3051
500284,LORDS CHLORO,20121105,21.8,21.8,21.8,21.8,235,235
523475,LOTUS CHOC  ,20121105,37,38,36.3,37,1962,1962
532998,LOTUS EYE   ,20121105,8.01,8.05,8.01,8.02,400,400
533343,LOVABLE     ,20121105,368.5,381.3,366.55,370.55,156943,20490
514036,LOY.TEX MILL,20121105,187.95,188,182,182.45,604,544
514446,LS IND      ,20121105,14.89,14.89,14.89,14.89,2,2
934781,LTFINNCDI   ,20121105,1000,1010,1000,1010,162,162
934782,LTFINNCDII  ,20121105,1006.05,1006.05,1006.02,1006.04,75,75
934783,LTFINNCDIII ,20121105,1356,1360,1356,1359.21,255,255
934784,LTFINNCDIV  ,20121105,1059.96,1059.96,1059.96,1059.96,25,25
526179,LUDOLOW JUTE,20121105,32,32,29.95,30.45,14049,12355
532796,LUMAX AUTO  ,20121105,163,168.7,159.9,168.25,9629,5522
532537,LUMAX AUTO  ,20121105,24.35,25,24.35,24.65,103,102
517206,LUMAX IND   ,20121105,376,382,376,381.05,133,126
526045,LUMINAIRE TE,20121105,41,41.55,41,41.4,1523471,1496575
500257,LUPIN LTD.  ,20121105,579,587.65,579,583.85,112703,52666
500259,LYKA LABS   ,20121105,10,10.1,9.85,9.9,5959,5312
530689,LYKISLTD    ,20121105,11.91,13.11,11.9,12.03,830,830
534532,LYPSA GEMS  ,20121105,125,128,122.05,122.65,8218,10
532720,M&M FINANSER,20121105,890,898.95,887,891.85,1864,952
522241,M.M.FORGINGS,20121105,100.3,101.6,100,101.5,1831,1603
509196,M.M.RUBBER  ,20121105,9.2,9.29,9.2,9.29,2100,2100
506543,M.P.AGRO IND,20121105,2.65,2.65,2.65,2.65,200,200
506822,M.P.POLYPROP,20121105,129,129.15,124.1,125.1,10400,10400
590115,M50 ETF     ,20121105,77,77.45,77,77,1557,1477
532906,MAANALU     ,20121105,26,26,25.55,25.55,300,300
531528,MAARS SOFT. ,20121105,0.41,0.43,0.39,0.4,30807,30807
507836,MAC CHARLES ,20121105,118.65,118.65,114,114,251,251
523248,MACHINO PLAS,20121105,40.15,40.15,39.2,39.2,410,410
515093,MADHAV MARB.,20121105,19.9,20,19.65,19.95,1895,1750
531497,MADHUCON PRJ,20121105,31.7,31.7,30.2,30.5,45829,36746
511638,MADHUR CAP. ,20121105,26.95,26.95,24.5,24.5,2301,2301
519279,MADHUR IND  ,20121105,17.1,17.1,17.1,17.1,964,964
515059,MADHUS.IND. ,20121105,13.65,13.7,13.65,13.7,2,0
500260,MADRAS CEM. ,20121105,205,209.5,202.05,203.5,231678,154221
501209,MAESTROS ME ,20121105,34.65,34.65,31.4,31.4,11,11
500264,MAFATLAL IND,20121105,118.9,121.95,113.2,113.6,5040,3255
524000,MAGMA FIN   ,20121105,65.1,65.1,62.6,63,23136,14140
524270,MAGNA COL   ,20121105,10.29,10.29,10.29,10.29,2500,2500
517449,MAGNA ELECTR,20121105,68,68,65.6,65.6,1717,1527
532896,MAGNUM VENT ,20121105,3.9,3.95,3.59,3.92,10880,10880
500520,MAH & MAH   ,20121105,914.25,919.15,906.8,909.9,86328,38066
533088,MAH HOLIDAY ,20121105,276.1,289.5,276.1,284.5,332316,328096
523384,MAH.RAS.APEX,20121105,11.47,11.47,10.46,10.46,105,105
500266,MAH.SCOOTER ,20121105,378,380,375,376.8,536,535
500265,MAH.SEAMLESS,20121105,336.35,347,331.05,339.7,965,671
513554,MAHA STEEL  ,20121105,35,35,32,33,1930,1630
524232,MAHA.POLYBUT,20121105,11.23,12,10.72,10.93,30723,29673
514450,MAHA.RUBTECH,20121105,5,5,4.86,4.89,74743,58138
500108,MAHA.TELE   ,20121105,26.5,27.05,26.45,26.65,292521,110500
513460,MAHALAXMI SM,20121105,5.8,5.81,5.8,5.81,300,300
511187,MAHAMAYA INV,20121105,31.5,31.5,31.5,31.5,31,31
531515,MAHAN IND.  ,20121105,1.32,1.32,1.2,1.2,23000,23000
530059,MAHARAJA SHR,20121105,124.5,128.85,124.05,126.55,5890,5106
590117,MAHAVEER INF,20121105,7.5,8,7.32,7.32,3551,3400
531664,MAHAVIR IMPE,20121105,1.32,1.45,1.32,1.32,1100,800
506041,MAHESH.AGR. ,20121105,23.4,23.4,21.65,21.65,150,150
524138,MAHIN COMP  ,20121105,45.7,45.7,41.5,42.6,1583,1000
532756,MAHIND FORG ,20121105,53.35,53.45,52.05,53.35,9347,7875
504823,MAHIND.UGINE,20121105,55.95,55.95,53.75,54.1,3754,3069
532313,MAHINDRALIFE,20121105,410.5,413.95,405,407.3,1227,1015
590078,MAITHAN ALL ,20121105,108,122,108,115.2,16086,7674
500267,MAJESTIC AUT,20121105,53.6,55.05,53.6,54.35,620,523
506919,MAKERS LAB. ,20121105,21.25,21.5,20.6,21.45,6659,5283
532728,MALU PAPER  ,20121105,8.75,9.15,8.75,9.15,7250,7250
502995,MALWA COTTON,20121105,20,21,19.85,20.5,1461,1105
532637,MAN DRUGORG ,20121105,7.15,7.63,7.1,7.35,601,437
513269,MAN IND.(I) ,20121105,175,176.65,170.25,172.25,9005,4406
533169,MAN INFRA   ,20121105,193.45,194.9,192,192.55,19816,6850
532932,MANAKSIA LTD,20121105,50,50,45.5,46.05,23863,11823
500268,MANALI PETRO,20121105,11.85,12.3,11.84,12.2,236688,142286
531213,MANAP FIN   ,20121105,36.45,36.95,35.4,35.9,173540,73254
533204,MANDHANA    ,20121105,239,243.05,236,238.75,34265,1319
514492,MANGAL VEN  ,20121105,32.4,32.4,32.4,32.4,100,100
502157,MANGALAM CEM,20121105,163.15,164.9,162,163.1,6862,4811
516007,MANGALAM TIM,20121105,20.5,20.75,20.5,20.7,350,350
530011,MANGLR.CHEM ,20121105,44.45,45.95,44.45,44.95,253361,82248
533078,MANJEERA    ,20121105,91.95,91.95,91.95,91.95,1,1
532950,MANJUSHRE   ,20121105,94.8,96.6,94.8,96.55,4037,2267
505324,MANUGRAPH IN,20121105,46.55,47.65,46.5,46.55,276,225
521018,MARAL OVERS ,20121105,12.15,12.5,12.12,12.43,2007,2005
503101,MARATHON NEX,20121105,147,148,140.5,141.25,1966,1399
530543,MARG LTD    ,20121105,72.7,73.85,72,72.55,25400,15883
500206,MARGO FIN   ,20121105,2.12,2.12,2.12,2.12,100,100
531642,MARICOLTD   ,20121105,204.5,211.35,202.9,210.75,89535,51951
526891,MARKET CREAT,20121105,6.11,6.11,5.58,5.58,590,490
524404,MARKSANS    ,20121105,1.57,1.59,1.53,1.54,48738,48738
513355,MARMAGOA ST.,20121105,1.25,1.25,1.21,1.21,1002,1002
517467,MARSONS     ,20121105,7,7.3,7,7.17,1842,1661
523566,MARTIN BURN ,20121105,17.5,17.5,17.5,17.5,51,51
532500,MARUTISUZUK ,20121105,1465,1488,1458.5,1479.75,71143,24146
530497,MARVEL CAPIT,20121105,10.27,11.34,10.27,10.27,1251,1251
523704,MASTEK LTD  ,20121105,143.5,144,135,135.35,9716,9716
511768,MASTER TRUST,20121105,46.4,47.5,44.5,47.5,251,251
511688,MATHEW EASOW,20121105,31,31.5,31,31,48137,48137
512167,MATRA REALT ,20121105,0.84,0.84,0.83,0.83,1000,1000
590083,MAVENS BIO  ,20121105,1.72,1.87,1.72,1.8,11166,11166
523371,MAWANA SUGAR,20121105,15.25,15.75,15.25,15.3,396,396
500271,MAX INDIA   ,20121105,240,243.1,236.3,237.35,9431,4339
534338,MAXHEIGHTS  ,20121105,65,65,63,64.2,7917,7915
526538,MAXIMAA SYST,20121105,4.01,4.26,3.95,3.95,2265,2215
532613,MAXWEL      ,20121105,27.8,29.05,25.5,26.95,551950,192054
531680,MAYUR LEATHR,20121105,22.75,23.95,22.75,23,2264,1719
522249,MAYUR UNIQ. ,20121105,468.25,474.55,455,456.95,8891,5167
523792,MAZDA LTD   ,20121105,99.3,111.65,99.3,106.9,44862,30687
533644,MB SWITCH   ,20121105,187,194.8,187,192.35,71866,71866
533152,MBL INFRA   ,20121105,166.9,166.9,164.05,166.65,356,350
532852,MCD HOLDING ,20121105,83.25,87.95,83.25,86.5,15550,8090
532654,MCLEOD RUSSE,20121105,312,313.45,305.25,308.65,22144,9672
532629,MCNALLYB    ,20121105,105.5,108.75,105.5,105.9,15639,9253
534091,MCX LTD     ,20121105,1416,1464.8,1416,1442.35,96739,17439
523144,MEDI CAPS   ,20121105,50,52,50,52,460,460
512267,MEDIA MATRIX,20121105,4.12,4.12,4.12,4.12,30,10
503685,MEDIA ONE   ,20121105,55.7,58,55,56.05,10193,10168
531146,MEDICAMEN BI,20121105,13.05,13.14,12.16,12.49,4773,4449
511276,MEFCOM AGRO ,20121105,9.36,9.36,9.36,9.36,1,1
531176,MEFCOM CAPIT,20121105,23.2,23.65,22.25,22.5,378,378
532408,MEGASOFT LTD,20121105,9.7,9.94,9.2,9.52,6997,6615
532865,MEGHMANI    ,20121105,8.4,8.5,7.35,7.97,73010,46698
532307,MELSTAR INFO,20121105,5.24,5.24,4.9,5.05,502,300
523828,MENON BEAR. ,20121105,44.25,45.5,44.25,44.8,2310,2270
531727,MENON PISTON,20121105,91,92,89.5,90.1,2454,2248
526235,MERCATOR    ,20121105,20.7,21.2,20.55,20.8,108381,55796
500126,MERCK LTD   ,20121105,628,630.8,620.6,624.3,1074,595
532990,METKORE     ,20121105,13.55,13.65,12.95,13.2,49360,17522
934830,MFINNCD1B   ,20121105,1003,1007,1003,1007,140,90
934832,MFINNCD1D   ,20121105,997.01,997.1,997,997.03,90,60
934834,MFINNCD1F   ,20121105,983,983,981.8,982.5,1154,945
961723,MFINNCD2A   ,20121105,1098,1100,1093.02,1097.99,554,495
961724,MFINNCD2B   ,20121105,1100,1104.54,1100,1104.54,58,58
961725,MFINNCD2C   ,20121105,1110,1110,1102.6,1102.6,35,35
961726,MFINNCD2D   ,20121105,1120.01,1133.5,1120.01,1130,96,96
526622,MFL INDIA   ,20121105,5.32,5.85,5.32,5.58,300,200
934828,MFLNCD3     ,20121105,1013,1019,1013,1016.4,328,328
534185,MGOLD       ,20121105,3064.99,3078.98,3035,3069.32,331,209
532850,MIC ELECTRON,20121105,4.75,4.9,4.66,4.72,49822,24205
532494,MICRO TECHO ,20121105,44.95,45.8,43,44.45,104547,79610
533259,MICROSECFIN ,20121105,39,40.8,38.1,40.4,15240,12222
526251,MID EAST POR,20121105,2.82,2.82,2.82,2.82,1,1
532416,MID-DAY MULT,20121105,3.6,4.07,3.6,3.84,34593,32364
533220,MIDFIELD    ,20121105,35.6,36.2,35,35.75,8659,7529
507621,MILKFOOD    ,20121105,78.65,82.95,78.65,82.95,512,512
526143,MILTON PLAST,20121105,11.61,12.02,11.61,12,1600,1600
522235,MINAL IND   ,20121105,4.7,4.93,4.7,4.93,201,201
531456,MINAXI TEXT.,20121105,0.8,0.8,0.68,0.69,4000,2763
532539,MINDA IND   ,20121105,212,215.7,206.35,207.95,300,245
517344,MINDTECK (I),20121105,17.45,17.8,17.15,17.3,1175,850
532819,MINDTREE LTD,20121105,658,661.95,654,656.1,12293,9563
530955,MINDVISCAP  ,20121105,4.37,4.67,4.36,4.67,4253,4253
513377,MINERAL&METL,20121105,767,767,738,741.85,124273,21753
500279,MIRC ELECT  ,20121105,11.25,11.89,10.81,11.63,123218,87461
526642,MIRZA INTER ,20121105,20.25,22.1,20.1,21.1,556569,171449
590060,MK EXIM     ,20121105,7.2,7.7,7.18,7.29,40425,40425
532127,MOBILE TELE ,20121105,3.1,3.1,3.1,3.1,600,600
519287,MODERN DAIRI,20121105,15.8,16.05,15.8,16.05,18706,18006
503015,MODERN INDIA,20121105,23.35,23.35,23.35,23.35,100,100
513303,MODERN STEEL,20121105,12.52,12.55,12.52,12.55,200,100
500890,MODI RUBBER ,20121105,28.75,30.7,28.4,29.8,6541,3750
503776,MODIPON     ,20121105,7.99,7.99,7.99,7.99,50,50
506261,MODISON MET.,20121105,40.55,40.55,39.9,40,10583,10306
531453,MOHIT INDUS.,20121105,55.4,55.8,52,53.8,21748,9952
533286,MOIL LTD    ,20121105,247.6,250.9,247,247.6,9724,5740
526263,MOLD-TEK TEC,20121105,42.95,42.95,41.6,42.35,9388,3955
533080,MOLDTKPACK  ,20121105,57,57.9,54.5,55.15,34102,30255
534422,MONARCH HEAL,20121105,42.9,43.2,42.9,43.2,6000,6000
531595,MONEY MAT F ,20121105,95.8,96,95,95.75,2010,1985
513446,MONNETISPA  ,20121105,294,294.5,288.3,290.15,280,165
524084,MONSANTO (I),20121105,625.2,639,621.95,636.05,1035,648
532621,MORARJETEX  ,20121105,9.61,10.43,9.61,9.82,6286,4731
500288,MOREPEN LAB.,20121105,3.6,3.78,3.53,3.63,181065,135651
526237,MORGAN VENT ,20121105,6.88,6.88,6.88,6.88,25,25
513305,MORYO IND   ,20121105,78.15,78.15,78.15,78.15,250,250
532407,MOSCHIP SEMI,20121105,3.84,3.84,3.7,3.74,15615,9280
517140,MOSER BEAR  ,20121105,5.8,6.2,5.8,5.98,484129,272532
517334,MOTHERSON SS,20121105,157.5,161.1,152.6,153.35,37549,19027
532892,MOTILALOFS  ,20121105,119,120,118.5,118.65,2890,2854
501343,MOTOR&GEN.FI,20121105,46,47.45,45.6,46.45,930,913
531096,MOUNT EVERES,20121105,114.6,114.6,112.55,113.8,53536,45901
507522,MOUNTT SHIV.,20121105,35.1,36.25,34.8,36.2,1228,1228
590011,MOVING PI(PS,20121105,1.48,1.55,1.41,1.55,90792,90101
526299,MPHASIS LTD ,20121105,387.55,398.95,387.55,393.25,5142,1871
500450,MPIL CORP L ,20121105,66.1,66.1,66.1,66.1,24,24
532440,MPS LTD     ,20121105,59.7,60.7,59.25,60.4,29470,28859
500290,MRF LTD.    ,20121105,10251,10335,10180.05,10269.05,1267,248
532376,MRO-TEK LTD*,20121105,7.8,8.98,7.75,8.25,14664,7944
500109,MRPL        ,20121105,65.9,69.9,64.95,65.9,610832,255977
532650,MSP STEEL   ,20121105,28.3,28.75,28,28.05,11003,9104
508922,MSR INDIA   ,20121105,163.55,163.55,163.55,163.55,8,8
534312,MT EDUCARE  ,20121105,107.7,108.4,104,105.65,351110,60688
532820,MUDRA       ,20121105,16.25,17.75,16.25,17.3,4223,4105
532097,MUKAND ENGG.,20121105,31.35,31.5,29.6,30.25,15847,10266
500460,MUKAND LTD. ,20121105,27.6,28.4,27.2,27.3,7195,5641
530341,MUKESH BABU ,20121105,18.1,20,18.1,20,4835,4481
513265,MUKESH STEEL,20121105,5.5,5.5,5.5,5.5,100,100
517374,MUKESH STRIP,20121105,5.5,5.5,5.5,5.5,100,100
532357,MUKTA ARTS  ,20121105,35.05,36,34.55,35.65,1025,781
700087,MUKUND CRPS ,20121105,4.76,5.25,4.75,4.76,114,113
526169,MULTIBASE I ,20121105,33,39.75,32.05,33.5,5710,3410
520059,MUNAUTO     ,20121105,41.4,41.7,41.15,41.5,3288,2359
520043,MUNJAL SHOWA,20121105,64.45,65.95,64.45,64.95,5178,2799
531821,MUNOTH FIN. ,20121105,5.76,5.76,5.76,5.76,5,5
515037,MURD.CERAM  ,20121105,19.5,19.5,18.6,19.05,6338,5855
519323,MURLI INDU  ,20121105,14.6,14.6,14.6,14.6,80,80
511766,MUTHOOT CAP ,20121105,91.5,93,91.5,91.8,12423,9565
533398,MUTHOOT FIN ,20121105,184,190.55,184,189.55,19887,11100
530435,MVL IND     ,20121105,5.75,5.95,5.55,5.56,707,702
532991,MVL LIMITED ,20121105,3.08,3.08,2.8,2.86,23066,23066
506734,MYS PETRO   ,20121105,18.4,18.4,18.4,18.4,712,712
502405,MYSORE PAPER,20121105,5.12,5.36,5.12,5.26,2961,2439
502168,N C L IND.  ,20121105,44.2,44.25,41.65,43.1,2463,2298
519494,N K INDUST. ,20121105,40,40.95,40,40,3100,1100
516082,N.R.AGARWAL ,20121105,27.2,27.2,26.85,26.85,2300,2300
533385,N100        ,20121105,145,147,142.05,142.98,584,550
524709,NAGAR.AGRICH,20121105,79.5,79.5,76,76.55,7670,6205
531832,NAGAR.AGRITE,20121105,2.95,2.95,2.67,2.67,1250,1250
532362,NAGPUR POWER,20121105,43,46.75,39.3,45.75,12966,11475
521109,NAGREEKA EXP,20121105,16.95,16.95,16.95,16.95,8,8
532895,NAGREKA CAP ,20121105,15.27,15.27,15.27,15.27,500,500
532952,NAHAR CAP   ,20121105,47,47,46,46.85,1648,1348
519136,NAHAR INDUST,20121105,36.5,38.95,36.5,37.8,2323,1823
523391,NAHAR POLY  ,20121105,21.55,22.45,21.55,22.45,1831,1285
500296,NAHAR SPG.  ,20121105,74.6,74.6,70.35,72.15,11365,6550
521030,NAKODA      ,20121105,9.7,9.95,9.65,9.69,39610,30744
532256,NALWA SONS  ,20121105,712.05,726.8,712,714.1,122,69
532641,NANDAN EXIM ,20121105,29.75,30.3,29.25,29.55,15765,15515
519455,NARBADA     ,20121105,2.18,2.18,2.18,2.18,100,100
526739,NARMADA GEL ,20121105,142.55,144.7,141.5,141.85,2890,2704
531287,NAT PLASTIC ,20121105,14.95,14.95,14.35,14.35,200,200
513179,NAT STL AGRO,20121105,14.41,14.75,14.4,14.52,2696,2672
532234,NAT.ALUM    ,20121105,47,47.15,46.5,46.6,31714,19917
500298,NAT.PEROXIDE,20121105,481.5,499.9,479.95,495.1,1843,1422
526616,NAT.PLASTIC ,20121105,11.25,12.55,11.25,11.84,802,701
524816,NATCO PHARM ,20121105,373.4,377,372.15,374.05,368,328
502407,NATH PULP   ,20121105,3,3,2.82,2.94,3150,2600
526576,NATH SEEDS  ,20121105,6.76,7.32,6.76,7.28,2913,2913
507813,NATI. OXYGEN,20121105,44.9,44.9,42.8,42.8,231,230
523630,NATIONAL FER,20121105,81.75,82.75,78.65,79.35,131473,15969
530119,NATRAJ PROTE,20121105,28.95,28.95,28.95,28.95,1,1
531834,NATURA HUE C,20121105,9.71,9.71,8.85,8.85,1501,1501
524654,NATURAL CAPS,20121105,39,40.5,38.7,38.7,2205,2150
513023,NAV BHAR VEN,20121105,188.4,188.4,181.95,185.1,4557,2675
532504,NAVIN FLUORI,20121105,293,296,291.55,293.45,3908,2445
508989,NAVNEET PUBL,20121105,59.1,59.1,58.1,58.2,8906,4891
534309,NBCC LTD    ,20121105,143,147.4,142.9,145.85,160370,73285
500294,NCC         ,20121105,45.3,45.35,43.85,44.4,168767,58762
531452,NCC FINANCE ,20121105,1.62,1.62,1.62,1.62,195,195
530557,NCL RESEARCH,20121105,858,864.5,820.15,847.15,1718,1655
532529,NDTV        ,20121105,68.25,69,65.75,66,26264,26264
534615,NECC LTD    ,20121105,210.75,220.5,210.75,220.5,18267,18267
532649,NECTAR LIFE ,20121105,19.1,21.95,18.8,21.55,371376,183655
531049,NEELKANTH RO,20121105,8.11,8.11,7.62,7.62,103,101
519560,NEHA INTER. ,20121105,15.05,15.05,14.3,14.45,76878,68694
532864,NELCAST     ,20121105,21.55,22.1,21.55,21.6,18262,17132
504112,NELCO LTD.  ,20121105,49.9,50.65,49.1,49.75,12943,10427
523820,NEOCORP INTE,20121105,28.05,30.25,28,30.25,102930,102930
500301,NEPC INDIA  ,20121105,2.55,2.7,2.53,2.55,22393,22393
505355,NESCO LTD   ,20121105,685,690,679.05,683.2,1971,1128
500790,NESTLE (I)  ,20121105,4780,4836.95,4761,4828.9,2885,1610
532912,NET 4 INDIA ,20121105,79.9,81,78.7,79.75,7173,4103
509040,NETLINK SOLU,20121105,0.8,0.88,0.8,0.8,2100,2100
530811,NETVISTA INF,20121105,3.18,3.18,3.03,3.18,53,53
700132,NETW18NCCPS ,20121105,140.25,140.25,140.15,140.15,350,350
523558,NETWORK LTD.,20121105,5.27,5.27,4.8,5.25,500,250
511551,NETWORTH STK,20121105,22.15,22.15,21.4,22.15,2983,2983
524558,NEULAND LAB.,20121105,179.95,183.7,176.45,179.85,2796,2134
531959,NEWINFRA    ,20121105,31.4,31.4,31.4,31.4,2568,2568
513683,NEYVELI LIGN,20121105,83.3,83.5,81.1,83.05,10102,6935
524774,NGL FINE CHM,20121105,14.15,14.15,13.85,13.85,710,710
517554,NHCFOODS    ,20121105,45.55,46,45,45.5,7860,1589
533098,NHPC        ,20121105,22.2,22.4,21.8,22.05,1051274,301046
590028,NICCO COR(PS,20121105,1.04,1.04,0.98,0.99,1912,1325
526721,NICCO PARKS ,20121105,14.7,14.7,14.7,14.7,30,30
523209,NICCO UCO AL,20121105,0.47,0.47,0.47,0.47,179,179
590103,NIFTY BEES  ,20121105,575,576.7,572,573.5,339,259
531083,NIHAR INFO  ,20121105,0.98,0.99,0.98,0.98,6100,6100
500304,NIIT LTD.   ,20121105,34,34,33.15,33.7,51248,24865
532541,NIITTECH    ,20121105,294.7,295.7,284.7,291.55,10512,4117
531272,NIKKI GLOBAL,20121105,225,225.05,223,223.6,505,505
530377,NILA INFRA. ,20121105,4.55,4.61,4.2,4.21,278231,202601
526905,NILCHEM IND ,20121105,7.91,7.91,7.91,7.91,55,55
530129,NILE LTD.   ,20121105,121,121,106.55,108.05,12048,9027
523385,NILKAMAL L  ,20121105,235.55,238.9,231.9,232.75,6484,3776
511714,NIMBSPROJ   ,20121105,31,31,30.6,30.9,419,419
531598,NIMBUS FOOD ,20121105,1.09,1.09,1,1,7250,7250
530971,NIMBUS IND. ,20121105,9.47,9.47,9.45,9.45,11800,11800
504058,NIPPO BATT  ,20121105,315,315,303,303.9,102,87
532986,NIRAJ CEMENT,20121105,20.9,22.1,19.85,20.45,223103,118757
512425,NIRAV COMMER,20121105,288,288.75,277.05,287.05,226,226
500307,NIRLON      ,20121105,46.35,46.35,45,45,4929,3777
532789,NISSAN COPER,20121105,4.3,4.3,4.1,4.19,47244,47244
532722,NITCO TILES ,20121105,25.1,26.6,24.8,25.35,34716,14174
533202,NITESH EST  ,20121105,13.99,13.99,13.55,13.64,11289,7544
532854,NITIN FIRE  ,20121105,68,68.4,65.65,65.95,42880,26099
532698,NITINSPINNER,20121105,9.95,9.99,9.05,9.18,21050,20250
506532,NITTA GELA  ,20121105,181.55,185.85,175,179,5952,4092
517534,NIVYAHITSL  ,20121105,7.6,7.63,7.57,7.57,44873,44873
511523,NIYATI IND..,20121105,1.6,1.6,1.6,1.6,79500,79500
526371,NMDC LTD    ,20121105,180,183.45,180,182.4,24359,9518
506991,NOBLE EXPLO.,20121105,1.57,1.57,1.55,1.55,2440,2440
500730,NOCIL LTD   ,20121105,17.1,17.5,17,17.05,156945,96931
523670,NOIDA MEDI  ,20121105,19.5,20.95,19.5,20,12068,11815
532481,NOIDA-TOLL B,20121105,25,25.1,24.75,24.95,57510,38555
534184,NORL        ,20121105,5.41,5.5,5.36,5.42,57385,33683
590057,NORTHGATE TE,20121105,2.98,3.43,2.98,2.98,1776002,724907
531465,NOUVEAU     ,20121105,4,4,4,4,5300,5300
531791,NOVAGOL PETR,20121105,1.26,1.26,1.25,1.25,500,500
500310,NOVAPAN IND.,20121105,27.25,27.25,27.25,27.25,33,33
500672,NOVARTIS    ,20121105,674.5,680,670,673.7,3129,3037
530367,NRB BEARINGS,20121105,36.15,37.2,36.1,37.1,2471,2471
503780,NRC LTD.    ,20121105,3.45,3.58,3.32,3.4,4532,3925
526723,NTC INDUST  ,20121105,21.45,22,20.55,21.75,1150,1150
532555,NTPC LTD    ,20121105,168,168.8,166.15,167.5,58003,26175
532798,NTWK MED INV,20121105,35.2,36.6,35.2,35.75,173203,51988
509077,NUCENT FIN. ,20121105,3.19,3.34,3.19,3.33,3551,3551
531209,NUCLE.SOFT E,20121105,75.05,75.5,74.1,74.35,6841,3858
526313,NU-TECH CORP,20121105,1.03,1.16,1.03,1.13,4964,4692
533015,NUTEK INDIA ,20121105,0.82,0.82,0.81,0.82,248979,238975
524764,NUTRAPLUS PR,20121105,13.16,14.45,13.15,14.45,1800,1100
533273,OBEROI REAL ,20121105,269,269.85,266,269.05,1315,594
519491,OCEAN AGRO  ,20121105,8.03,8.03,8.03,8.03,375,375
502165,OCL INDIA   ,20121105,155.35,163,155.3,161.5,5435,4730
533008,OCL IRON&ST ,20121105,30,31.85,30,30,1701,1700
590090,OCTANT IND  ,20121105,4.99,4.99,4.15,4.3,13617,12606
521062,OCTAVE      ,20121105,11.45,11.45,11.45,11.45,18223,18223
531996,ODYSSEY CORP,20121105,31.5,32.1,31.5,31.5,928,928
530175,ODYSSEY TECH,20121105,2.81,2.81,2.8,2.8,600,300
